region,version,abbr,layer,zone,feature,year,month,value
emea,240802,ssa,025,3,total_precipitation,2015,7,2.1422378185825863
emea,240802,ssa,025,3,total_precipitation,2015,8,0.99690726699068932
emea,240802,ssa,025,3,total_precipitation,2015,9,1.3861511762073349
emea,240802,ssa,025,3,total_precipitation,2015,10,8.3772149486696748
emea,240802,ssa,025,3,total_precipitation,2015,11,69.788509589637783
emea,240802,ssa,025,3,total_precipitation,2015,12,166.85924705387748
emea,240802,ssa,025,3,total_precipitation,2016,1,268.1111354002079
emea,240802,ssa,025,3,total_precipitation,2016,2,189.8682279058151
emea,240802,ssa,025,3,total_precipitation,2016,3,190.91735241976534
emea,240802,ssa,025,3,total_precipitation,2016,4,74.019717851674486
emea,240802,ssa,025,3,total_precipitation,2016,5,6.75635675927542
emea,240802,ssa,025,3,total_precipitation,2016,6,3.6006032029304151
emea,240802,ssa,025,3,total_precipitation,2016,7,4.6274511681311452
emea,240802,ssa,025,3,total_precipitation,2016,8,3.1598425718714651
emea,240802,ssa,025,3,total_precipitation,2016,9,1.1545354933801377
emea,240802,ssa,025,3,total_precipitation,2016,10,4.3360206296627126
emea,240802,ssa,025,3,total_precipitation,2016,11,49.408253913856775
emea,240802,ssa,025,3,total_precipitation,2016,12,179.45781171204328
emea,240802,ssa,025,3,total_precipitation,2017,1,263.52813562323621
emea,240802,ssa,025,3,total_precipitation,2017,2,256.86303543344326
emea,240802,ssa,025,3,total_precipitation,2017,3,219.7335303931421
emea,240802,ssa,025,3,total_precipitation,2017,4,74.516918314101986
emea,240802,ssa,025,3,total_precipitation,2017,5,17.986634211555284
emea,240802,ssa,025,3,total_precipitation,2017,6,4.1570347857203132
emea,240802,ssa,025,3,total_precipitation,2017,7,2.1100922104040052
emea,240802,ssa,025,3,total_precipitation,2017,8,5.0993567266145021
emea,240802,ssa,025,3,total_precipitation,2017,9,1.8744491676331592
emea,240802,ssa,025,3,total_precipitation,2017,10,16.421418846670818
emea,240802,ssa,025,3,total_precipitation,2017,11,118.82705422122605
emea,240802,ssa,025,3,total_precipitation,2017,12,248.55342339758167
emea,240802,ssa,025,3,total_precipitation,2018,1,200.06138488413291
emea,240802,ssa,025,3,total_precipitation,2018,2,215.45107643688402
emea,240802,ssa,025,3,total_precipitation,2018,3,210.82640042674416
emea,240802,ssa,025,3,total_precipitation,2018,4,98.011503922097049
emea,240802,ssa,025,3,total_precipitation,2018,5,21.836871832777213
emea,240802,ssa,025,3,total_precipitation,2018,6,1.4543766955511757
emea,240802,ssa,025,3,total_precipitation,2018,7,9.8753723432708114
emea,240802,ssa,025,3,total_precipitation,2018,8,1.1491012840907473
emea,240802,ssa,025,3,total_precipitation,2018,9,3.5897324375984141
emea,240802,ssa,025,3,total_precipitation,2018,10,14.273502837904672
emea,240802,ssa,025,3,total_precipitation,2018,11,76.802819641208757
emea,240802,ssa,025,3,total_precipitation,2018,12,298.1466739597671
emea,240802,ssa,025,3,total_precipitation,2019,1,275.462356109338
emea,240802,ssa,025,3,total_precipitation,2019,2,210.63302504832228
emea,240802,ssa,025,3,total_precipitation,2019,3,201.20209274394622
emea,240802,ssa,025,3,total_precipitation,2019,4,70.437805564633109
emea,240802,ssa,025,3,total_precipitation,2019,5,19.369282147634067
emea,240802,ssa,025,3,total_precipitation,2019,6,4.8669575352179208
emea,240802,ssa,025,3,total_precipitation,2019,7,1.7709148749655412
emea,240802,ssa,025,3,total_precipitation,2019,8,2.1271709416161997
emea,240802,ssa,025,3,total_precipitation,2019,9,3.2976551785655346
emea,240802,ssa,025,3,total_precipitation,2019,10,23.704064729017468
emea,240802,ssa,025,3,total_precipitation,2019,11,122.44922588909324
emea,240802,ssa,025,3,total_precipitation,2019,12,278.38881550269809
emea,240802,ssa,025,3,total_precipitation,2020,1,366.70353348727008
emea,240802,ssa,025,3,total_precipitation,2020,2,271.170812630763
emea,240802,ssa,025,3,total_precipitation,2020,3,152.27292356667004
emea,240802,ssa,025,3,total_precipitation,2020,4,28.904618894710858
emea,240802,ssa,025,3,total_precipitation,2020,5,4.6655977482579374
emea,240802,ssa,025,3,total_precipitation,2020,6,4.0546849486879353
emea,240802,ssa,025,3,total_precipitation,2020,7,5.8659117629797777
emea,240802,ssa,025,3,total_precipitation,2020,8,2.5102489190019952
emea,240802,ssa,025,3,total_precipitation,2020,9,1.3025611573781219
emea,240802,ssa,025,3,total_precipitation,2020,10,19.271299046241097
emea,240802,ssa,025,3,total_precipitation,2020,11,26.476113981681678
emea,240802,ssa,025,3,total_precipitation,2020,12,235.68951596698759
emea,240802,ssa,025,3,total_precipitation,2021,1,335.77064941023548
emea,240802,ssa,025,3,total_precipitation,2021,2,252.18036634195019
emea,240802,ssa,025,3,total_precipitation,2021,3,268.48976960052619
emea,240802,ssa,025,3,total_precipitation,2021,4,54.872396666744329
emea,240802,ssa,025,3,total_precipitation,2021,5,10.960655563928896
emea,240802,ssa,025,3,total_precipitation,2021,6,6.2879585714440367
emea,240802,ssa,025,3,total_precipitation,2021,7,6.3212522837490894
emea,240802,ssa,025,3,total_precipitation,2021,8,2.2437347642667049
emea,240802,ssa,025,3,total_precipitation,2021,9,3.2478808375483936
emea,240802,ssa,025,3,total_precipitation,2021,10,7.79455485887992
emea,240802,ssa,025,3,total_precipitation,2021,11,31.494513249874188
emea,240802,ssa,025,3,total_precipitation,2021,12,65.98487690903724
emea,240802,ssa,025,3,total_precipitation,2022,1,339.42193609240564
emea,240802,ssa,025,3,total_precipitation,2022,2,314.33508621744159
emea,240802,ssa,025,3,total_precipitation,2022,3,167.21718033960934
emea,240802,ssa,025,3,total_precipitation,2022,4,90.110367032923008
emea,240802,ssa,025,3,total_precipitation,2022,5,2.8640131244253269
emea,240802,ssa,025,3,total_precipitation,2022,6,11.011770020636902
emea,240802,ssa,025,3,total_precipitation,2022,7,4.6396304687554988
emea,240802,ssa,025,3,total_precipitation,2022,8,4.0026880230817738
emea,240802,ssa,025,3,total_precipitation,2022,9,1.8870513713433752
emea,240802,ssa,025,3,total_precipitation,2022,10,1.0849576835900336
emea,240802,ssa,025,3,total_precipitation,2022,11,59.204995130643923
emea,240802,ssa,025,3,total_precipitation,2022,12,301.86045250367852
emea,240802,ssa,025,3,total_precipitation,2023,1,348.02504051287417
emea,240802,ssa,025,3,total_precipitation,2023,2,228.13118413944554
emea,240802,ssa,025,3,total_precipitation,2023,3,233.41393887359078
emea,240802,ssa,025,3,total_precipitation,2023,4,97.422917939826633
emea,240802,ssa,025,3,total_precipitation,2023,5,2.7814727706210505
emea,240802,ssa,025,3,total_precipitation,2023,6,2.1621109758260246
emea,240802,ssa,025,3,total_precipitation,2023,7,2.9864276899733966
emea,240802,ssa,025,3,total_precipitation,2023,8,3.7397402557528636
emea,240802,ssa,025,3,total_precipitation,2023,9,1.0562882970184404
emea,240802,ssa,025,3,total_precipitation,2023,10,18.706185224462544
emea,240802,ssa,025,3,total_precipitation,2023,11,34.429057384893056
emea,240802,ssa,025,3,total_precipitation,2023,12,176.3514363520874
emea,240802,ssa,025,4,daylength,,1,757.89369187612635
emea,240802,ssa,025,4,daylength,,2,743.86279843507316
emea,240802,ssa,025,4,daylength,,3,724.78750250182748
emea,240802,ssa,025,4,daylength,,4,704.19774110125923
emea,240802,ssa,025,4,daylength,,5,686.88557606557572
emea,240802,ssa,025,4,daylength,,6,678.15679041299
emea,240802,ssa,025,4,daylength,,7,681.61936889291542
emea,240802,ssa,025,4,daylength,,8,696.1364925560847
emea,240802,ssa,025,4,daylength,,9,715.89478659157351
emea,240802,ssa,025,4,daylength,,10,736.44772844758313
emea,240802,ssa,025,4,daylength,,11,753.56706564822935
emea,240802,ssa,025,4,daylength,,12,761.81697447405861
emea,240802,ssa,025,4,elevation,,,798.208823903265
emea,240802,ssa,025,4,max_temperature,2014,1,26.263549398124951
emea,240802,ssa,025,4,max_temperature,2014,2,25.993305217388603
emea,240802,ssa,025,4,max_temperature,2014,3,26.284754654334481
emea,240802,ssa,025,4,max_temperature,2014,4,25.315431846104097
emea,240802,ssa,025,4,max_temperature,2014,5,24.654415225821751
emea,240802,ssa,025,4,max_temperature,2014,6,22.933045433488303
emea,240802,ssa,025,4,max_temperature,2014,7,22.491794670297235
emea,240802,ssa,025,4,max_temperature,2014,8,23.807602954446125
emea,240802,ssa,025,4,max_temperature,2014,9,26.109524142278218
emea,240802,ssa,025,4,max_temperature,2014,10,28.132575813542537
emea,240802,ssa,025,4,max_temperature,2014,11,29.242445173185068
emea,240802,ssa,025,4,max_temperature,2014,12,28.228010365389359
emea,240802,ssa,025,4,max_temperature,2015,1,26.175426903610052
emea,240802,ssa,025,4,max_temperature,2015,2,27.008390612615955
emea,240802,ssa,025,4,max_temperature,2015,3,26.471345965653995
emea,240802,ssa,025,4,max_temperature,2015,4,25.667738378781223
emea,240802,ssa,025,4,max_temperature,2015,5,24.821571457836715
emea,240802,ssa,025,4,max_temperature,2015,6,23.134080507614307
emea,240802,ssa,025,4,max_temperature,2015,7,23.128581634553104
emea,240802,ssa,025,4,max_temperature,2015,8,24.819449767478918
emea,240802,ssa,025,4,max_temperature,2015,9,26.985853296790065
emea,240802,ssa,025,4,max_temperature,2015,10,28.921995222450615
emea,240802,ssa,025,4,max_temperature,2015,11,29.042565733676796
emea,240802,ssa,025,4,max_temperature,2015,12,27.668427788758873
emea,240802,ssa,025,4,max_temperature,2016,1,26.825619966361522
emea,240802,ssa,025,4,max_temperature,2016,2,27.330619782196855
emea,240802,ssa,025,4,max_temperature,2016,3,27.7040629978454
emea,240802,ssa,025,4,max_temperature,2016,4,25.924627894979608
emea,240802,ssa,025,4,max_temperature,2016,5,23.303833065583227
emea,240802,ssa,025,4,max_temperature,2016,6,22.672964588185096
emea,240802,ssa,025,4,max_temperature,2016,7,21.524171913041766
emea,240802,ssa,025,4,max_temperature,2016,8,23.87351538551307
emea,240802,ssa,025,4,max_temperature,2016,9,26.629379223604548
emea,240802,ssa,025,4,max_temperature,2016,10,28.937230540556051
emea,240802,ssa,025,4,max_temperature,2016,11,29.483024672233505
emea,240802,ssa,025,4,max_temperature,2016,12,27.713942959741274
emea,240802,ssa,025,4,max_temperature,2017,1,26.632727887920765
emea,240802,ssa,025,4,max_temperature,2017,2,26.334738629320942
emea,240802,ssa,025,4,max_temperature,2017,3,25.648691070314147
emea,240802,ssa,025,4,max_temperature,2017,4,25.048391007735475
emea,240802,ssa,025,4,max_temperature,2017,5,24.795805630825949
emea,240802,ssa,025,4,max_temperature,2017,6,23.195272280252563
emea,240802,ssa,025,4,max_temperature,2017,7,22.853143376103734
emea,240802,ssa,025,4,max_temperature,2017,8,23.49354232705857
emea,240802,ssa,025,4,max_temperature,2017,9,26.744263066114375
emea,240802,ssa,025,4,max_temperature,2017,10,29.106175323411577
emea,240802,ssa,025,4,max_temperature,2017,11,28.036980025393323
emea,240802,ssa,025,4,max_temperature,2017,12,26.534945244383433
emea,240802,ssa,025,4,max_temperature,2018,1,25.777690872466707
emea,240802,ssa,025,4,max_temperature,2018,2,26.965773170205551
emea,240802,ssa,025,4,max_temperature,2018,3,26.354657207915871
emea,240802,ssa,025,4,max_temperature,2018,4,25.070680636375883
emea,240802,ssa,025,4,max_temperature,2018,5,24.831870714441017
emea,240802,ssa,025,4,max_temperature,2018,6,22.903535286779256
emea,240802,ssa,025,4,max_temperature,2018,7,21.833674140110411
emea,240802,ssa,025,4,max_temperature,2018,8,24.636162602303997
emea,240802,ssa,025,4,max_temperature,2018,9,27.032455571659867
emea,240802,ssa,025,4,max_temperature,2018,10,27.195206995809
emea,240802,ssa,025,4,max_temperature,2018,11,28.126167167134138
emea,240802,ssa,025,4,max_temperature,2018,12,26.011391623600545
emea,240802,ssa,025,4,max_temperature,2019,1,26.566397724990907
emea,240802,ssa,025,4,max_temperature,2019,2,26.500144035727573
emea,240802,ssa,025,4,max_temperature,2019,3,26.815882824233128
emea,240802,ssa,025,4,max_temperature,2019,4,26.15161731180515
emea,240802,ssa,025,4,max_temperature,2019,5,24.66879181686333
emea,240802,ssa,025,4,max_temperature,2019,6,22.263452575524557
emea,240802,ssa,025,4,max_temperature,2019,7,22.805631168851257
emea,240802,ssa,025,4,max_temperature,2019,8,24.414623310404043
emea,240802,ssa,025,4,max_temperature,2019,9,26.602013230289277
emea,240802,ssa,025,4,max_temperature,2019,10,28.207262156286074
emea,240802,ssa,025,4,max_temperature,2019,11,29.215222232900082
emea,240802,ssa,025,4,max_temperature,2019,12,26.927132996630103
emea,240802,ssa,025,4,max_temperature,2020,1,26.5841158075649
emea,240802,ssa,025,4,max_temperature,2020,2,26.478853583365822
emea,240802,ssa,025,4,max_temperature,2020,3,26.422423575321243
emea,240802,ssa,025,4,max_temperature,2020,4,26.319967648586371
emea,240802,ssa,025,4,max_temperature,2020,5,24.651882872367693
emea,240802,ssa,025,4,max_temperature,2020,6,22.954923475421097
emea,240802,ssa,025,4,max_temperature,2020,7,21.479545216177705
emea,240802,ssa,025,4,max_temperature,2020,8,24.183789667184556
emea,240802,ssa,025,4,max_temperature,2020,9,26.601607571696945
emea,240802,ssa,025,4,max_temperature,2020,10,28.71321430028614
emea,240802,ssa,025,4,max_temperature,2020,11,29.842415668616667
emea,240802,ssa,025,4,max_temperature,2020,12,27.12865748515657
emea,240802,ssa,025,4,max_temperature,2021,1,26.277228260488453
emea,240802,ssa,025,4,max_temperature,2021,2,26.678687507728092
emea,240802,ssa,025,4,max_temperature,2021,3,25.544549111155
emea,240802,ssa,025,4,max_temperature,2021,4,24.848002872711746
emea,240802,ssa,025,4,max_temperature,2021,5,23.506352904941977
emea,240802,ssa,025,4,max_temperature,2021,6,22.169500020519976
emea,240802,ssa,025,4,max_temperature,2021,7,21.872063148304267
emea,240802,ssa,025,4,max_temperature,2021,8,23.752829572928107
emea,240802,ssa,025,4,max_temperature,2021,9,25.912818249962804
emea,240802,ssa,025,4,max_temperature,2021,10,28.249975792868227
emea,240802,ssa,025,4,max_temperature,2021,11,30.638946888408341
emea,240802,ssa,025,4,max_temperature,2021,12,29.768559169370508
emea,240802,ssa,025,4,max_temperature,2022,1,25.914818544442781
emea,240802,ssa,025,4,max_temperature,2022,2,25.215074324334804
emea,240802,ssa,025,4,max_temperature,2022,3,26.206998780004763
emea,240802,ssa,025,4,max_temperature,2022,4,25.82542415042807
emea,240802,ssa,025,4,max_temperature,2022,5,24.509941407771237
emea,240802,ssa,025,4,max_temperature,2022,6,21.431183312327043
emea,240802,ssa,025,4,max_temperature,2022,7,21.771725692685795
emea,240802,ssa,025,4,max_temperature,2022,8,23.6742755080544
emea,240802,ssa,025,4,max_temperature,2022,9,25.778211560461706
emea,240802,ssa,025,4,max_temperature,2022,10,28.495255616383794
emea,240802,ssa,025,4,max_temperature,2022,11,29.191303634220738
emea,240802,ssa,025,4,max_temperature,2022,12,25.959670584980795
emea,240802,ssa,025,4,max_temperature,2023,1,25.880452678825932
emea,240802,ssa,025,4,max_temperature,2023,2,26.602420105730836
emea,240802,ssa,025,4,max_temperature,2023,3,26.060035936691172
emea,240802,ssa,025,4,max_temperature,2023,4,25.181765608737443
emea,240802,ssa,025,4,max_temperature,2023,5,24.729408249195046
emea,240802,ssa,025,4,max_temperature,2023,6,24.822243241737553
emea,240802,ssa,025,4,max_temperature,2023,7,22.407273846748449
emea,240802,ssa,025,4,max_temperature,2023,8,22.714355367687215
emea,240802,ssa,025,4,max_temperature,2023,9,26.831182997280564
emea,240802,ssa,025,4,max_temperature,2023,10,29.6733665742727
emea,240802,ssa,025,4,max_temperature,2023,11,29.021419461290705
emea,240802,ssa,025,4,max_temperature,2023,12,28.183729189040577
emea,240802,ssa,025,4,temp_range,2014,1,4.6218068472102436
emea,240802,ssa,025,4,temp_range,2014,2,4.5160539022154174
emea,240802,ssa,025,4,temp_range,2014,3,5.092063300137414
emea,240802,ssa,025,4,temp_range,2014,4,4.8921827181086357
emea,240802,ssa,025,4,temp_range,2014,5,5.7442035039916108
emea,240802,ssa,025,4,temp_range,2014,6,6.1832089847804657
emea,240802,ssa,025,4,temp_range,2014,7,6.0639179195866584
emea,240802,ssa,025,4,temp_range,2014,8,6.2494891996069208
emea,240802,ssa,025,4,temp_range,2014,9,6.6484379239329456
emea,240802,ssa,025,4,temp_range,2014,10,6.7277612407547158
emea,240802,ssa,025,4,temp_range,2014,11,6.3361045551222244
emea,240802,ssa,025,4,temp_range,2014,12,5.7320513287214228
emea,240802,ssa,025,4,temp_range,2015,1,4.561658191275928
emea,240802,ssa,025,4,temp_range,2015,2,5.1447881628268313
emea,240802,ssa,025,4,temp_range,2015,3,5.1340154570857468
emea,240802,ssa,025,4,temp_range,2015,4,5.0551303251909951
emea,240802,ssa,025,4,temp_range,2015,5,5.8988751533847212
emea,240802,ssa,025,4,temp_range,2015,6,6.1772781692257706
emea,240802,ssa,025,4,temp_range,2015,7,6.4025190671718155
emea,240802,ssa,025,4,temp_range,2015,8,6.7956028608676391
emea,240802,ssa,025,4,temp_range,2015,9,6.77240056605902
emea,240802,ssa,025,4,temp_range,2015,10,6.5585496446719862
emea,240802,ssa,025,4,temp_range,2015,11,6.2305383284780742
emea,240802,ssa,025,4,temp_range,2015,12,5.3834629577807824
emea,240802,ssa,025,4,temp_range,2016,1,4.6647903584032973
emea,240802,ssa,025,4,temp_range,2016,2,5.0008953367359883
emea,240802,ssa,025,4,temp_range,2016,3,5.2681796847317859
emea,240802,ssa,025,4,temp_range,2016,4,4.6841551131528032
emea,240802,ssa,025,4,temp_range,2016,5,5.5858693950180989
emea,240802,ssa,025,4,temp_range,2016,6,6.1924281400721579
emea,240802,ssa,025,4,temp_range,2016,7,5.8514353426131409
emea,240802,ssa,025,4,temp_range,2016,8,6.3782879474375243
emea,240802,ssa,025,4,temp_range,2016,9,6.6614666080232441
emea,240802,ssa,025,4,temp_range,2016,10,6.7479041793144683
emea,240802,ssa,025,4,temp_range,2016,11,6.4329164314793417
emea,240802,ssa,025,4,temp_range,2016,12,5.513170431250126
emea,240802,ssa,025,4,temp_range,2017,1,4.8016330958095059
emea,240802,ssa,025,4,temp_range,2017,2,4.7947177940825592
emea,240802,ssa,025,4,temp_range,2017,3,4.6262434022560077
emea,240802,ssa,025,4,temp_range,2017,4,4.572420697032201
emea,240802,ssa,025,4,temp_range,2017,5,5.2156399344824331
emea,240802,ssa,025,4,temp_range,2017,6,5.7704739708828576
emea,240802,ssa,025,4,temp_range,2017,7,6.3452725099611769
emea,240802,ssa,025,4,temp_range,2017,8,5.97985515477814
emea,240802,ssa,025,4,temp_range,2017,9,6.8726767983836741
emea,240802,ssa,025,4,temp_range,2017,10,6.6453046773513345
emea,240802,ssa,025,4,temp_range,2017,11,5.98481113251933
emea,240802,ssa,025,4,temp_range,2017,12,4.9746608579804912
emea,240802,ssa,025,4,temp_range,2018,1,4.5011306001076337
emea,240802,ssa,025,4,temp_range,2018,2,5.018366641727666
emea,240802,ssa,025,4,temp_range,2018,3,5.0637470380901828
emea,240802,ssa,025,4,temp_range,2018,4,4.7776836895815329
emea,240802,ssa,025,4,temp_range,2018,5,5.1883317437812027
emea,240802,ssa,025,4,temp_range,2018,6,5.7702533873899231
emea,240802,ssa,025,4,temp_range,2018,7,5.6806918539301465
emea,240802,ssa,025,4,temp_range,2018,8,6.7665226036351349
emea,240802,ssa,025,4,temp_range,2018,9,6.510948261229375
emea,240802,ssa,025,4,temp_range,2018,10,6.34659112286721
emea,240802,ssa,025,4,temp_range,2018,11,5.9497338170533061
emea,240802,ssa,025,4,temp_range,2018,12,4.5704752785020375
emea,240802,ssa,025,4,temp_range,2019,1,4.5175101929176806
emea,240802,ssa,025,4,temp_range,2019,2,4.7462642217098958
emea,240802,ssa,025,4,temp_range,2019,3,5.210222406577838
emea,240802,ssa,025,4,temp_range,2019,4,5.0538168534953
emea,240802,ssa,025,4,temp_range,2019,5,5.2239564926529161
emea,240802,ssa,025,4,temp_range,2019,6,5.9466630104781446
emea,240802,ssa,025,4,temp_range,2019,7,6.5969218187841321
emea,240802,ssa,025,4,temp_range,2019,8,6.4770508806119569
emea,240802,ssa,025,4,temp_range,2019,9,6.6957164740026869
emea,240802,ssa,025,4,temp_range,2019,10,6.3116326462748864
emea,240802,ssa,025,4,temp_range,2019,11,5.9409199222235314
emea,240802,ssa,025,4,temp_range,2019,12,5.0484632544486434
emea,240802,ssa,025,4,temp_range,2020,1,4.4975018129385846
emea,240802,ssa,025,4,temp_range,2020,2,4.7265727874536259
emea,240802,ssa,025,4,temp_range,2020,3,4.9467786644600134
emea,240802,ssa,025,4,temp_range,2020,4,5.4713632665221805
emea,240802,ssa,025,4,temp_range,2020,5,5.7066649590321621
emea,240802,ssa,025,4,temp_range,2020,6,5.7456832254779888
emea,240802,ssa,025,4,temp_range,2020,7,5.7062018307892695
emea,240802,ssa,025,4,temp_range,2020,8,6.7945603202810032
emea,240802,ssa,025,4,temp_range,2020,9,6.8103920754870284
emea,240802,ssa,025,4,temp_range,2020,10,6.4676000280284285
emea,240802,ssa,025,4,temp_range,2020,11,6.6130707153321291
emea,240802,ssa,025,4,temp_range,2020,12,5.2482281560830266
emea,240802,ssa,025,4,temp_range,2021,1,4.7442737170329705
emea,240802,ssa,025,4,temp_range,2021,2,4.9508514958163632
emea,240802,ssa,025,4,temp_range,2021,3,4.4888905913333925
emea,240802,ssa,025,4,temp_range,2021,4,4.6273954007401956
emea,240802,ssa,025,4,temp_range,2021,5,5.93654735132338
emea,240802,ssa,025,4,temp_range,2021,6,5.7748170845029785
emea,240802,ssa,025,4,temp_range,2021,7,6.0312333690349744
emea,240802,ssa,025,4,temp_range,2021,8,6.6242201291955194
emea,240802,ssa,025,4,temp_range,2021,9,6.4870562087571777
emea,240802,ssa,025,4,temp_range,2021,10,6.5195729853605231
emea,240802,ssa,025,4,temp_range,2021,11,6.71517477269995
emea,240802,ssa,025,4,temp_range,2021,12,6.0851997544630132
emea,240802,ssa,025,4,temp_range,2022,1,4.5008511409003784
emea,240802,ssa,025,4,temp_range,2022,2,4.0194280668810425
emea,240802,ssa,025,4,temp_range,2022,3,4.8192307776351564
emea,240802,ssa,025,4,temp_range,2022,4,4.7849624344278769
emea,240802,ssa,025,4,temp_range,2022,5,5.7078603969565531
emea,240802,ssa,025,4,temp_range,2022,6,5.25529011728786
emea,240802,ssa,025,4,temp_range,2022,7,5.6379889197191373
emea,240802,ssa,025,4,temp_range,2022,8,6.3028167263956654
emea,240802,ssa,025,4,temp_range,2022,9,6.57535157290857
emea,240802,ssa,025,4,temp_range,2022,10,7.1642610587509079
emea,240802,ssa,025,4,temp_range,2022,11,6.2605806525658361
emea,240802,ssa,025,4,temp_range,2022,12,4.6277614187940728
emea,240802,ssa,025,4,temp_range,2023,1,4.7506051571132968
emea,240802,ssa,025,4,temp_range,2023,2,4.8364267925437971
emea,240802,ssa,025,4,temp_range,2023,3,4.61821190357162
emea,240802,ssa,025,4,temp_range,2023,4,4.6596366742390867
emea,240802,ssa,025,4,temp_range,2023,5,5.6776644010627786
emea,240802,ssa,025,4,temp_range,2023,6,6.2907368952118814
emea,240802,ssa,025,4,temp_range,2023,7,5.8328541748496781
emea,240802,ssa,025,4,temp_range,2023,8,5.6989968852117467
emea,240802,ssa,025,4,temp_range,2023,9,6.5545085089488451
emea,240802,ssa,025,4,temp_range,2023,10,6.7051857589840456
emea,240802,ssa,025,4,temp_range,2023,11,6.134317258112219
emea,240802,ssa,025,4,temp_range,2023,12,5.3895647456927005
emea,240802,ssa,025,4,total_precipitation,2014,1,389.32943045507182
emea,240802,ssa,025,4,total_precipitation,2014,2,423.983822844658
emea,240802,ssa,025,4,total_precipitation,2014,3,278.50691830986517
emea,240802,ssa,025,4,total_precipitation,2014,4,214.68781663052121
emea,240802,ssa,025,4,total_precipitation,2014,5,24.945373282623052
emea,240802,ssa,025,4,total_precipitation,2014,6,24.313829244085092
emea,240802,ssa,025,4,total_precipitation,2014,7,20.394764490210626
emea,240802,ssa,025,4,total_precipitation,2014,8,17.164823270212281
emea,240802,ssa,025,4,total_precipitation,2014,9,13.527420624124815
emea,240802,ssa,025,4,total_precipitation,2014,10,61.3685732322039
emea,240802,ssa,025,4,total_precipitation,2014,11,68.491123957700836
emea,240802,ssa,025,4,total_precipitation,2014,12,215.12125490280766
emea,240802,ssa,025,4,total_precipitation,2015,1,408.96674068008485
emea,240802,ssa,025,4,total_precipitation,2015,2,279.99190056997475
emea,240802,ssa,025,4,total_precipitation,2015,3,212.24999470924823
emea,240802,ssa,025,4,total_precipitation,2015,4,171.97860388884237
emea,240802,ssa,025,4,total_precipitation,2015,5,29.145453371875334
emea,240802,ssa,025,4,total_precipitation,2015,6,10.580613881696877
emea,240802,ssa,025,4,total_precipitation,2015,7,12.233757761448999
emea,240802,ssa,025,4,total_precipitation,2015,8,5.141897482778802
emea,240802,ssa,025,4,total_precipitation,2015,9,4.5362132558115036
emea,240802,ssa,025,4,total_precipitation,2015,10,36.094367060379625
emea,240802,ssa,025,4,total_precipitation,2015,11,150.62967486865773
emea,240802,ssa,025,4,total_precipitation,2015,12,285.07359493707128
emea,240802,ssa,025,4,total_precipitation,2016,1,450.51700624122918
emea,240802,ssa,025,4,total_precipitation,2016,2,269.85653630536257
emea,240802,ssa,025,4,total_precipitation,2016,3,299.30687249757887
emea,240802,ssa,025,4,total_precipitation,2016,4,219.27938413799302
emea,240802,ssa,025,4,total_precipitation,2016,5,33.588416111669524
emea,240802,ssa,025,4,total_precipitation,2016,6,16.473975686581639
emea,240802,ssa,025,4,total_precipitation,2016,7,14.809418465041574
emea,240802,ssa,025,4,total_precipitation,2016,8,10.621509396517041
emea,240802,ssa,025,4,total_precipitation,2016,9,3.225646984122676
emea,240802,ssa,025,4,total_precipitation,2016,10,8.9055138956004214
emea,240802,ssa,025,4,total_precipitation,2016,11,50.207169582508527
emea,240802,ssa,025,4,total_precipitation,2016,12,241.3059526897087
emea,240802,ssa,025,4,total_precipitation,2017,1,326.31193023161848
emea,240802,ssa,025,4,total_precipitation,2017,2,326.40987286360985
emea,240802,ssa,025,4,total_precipitation,2017,3,393.70435613026973
emea,240802,ssa,025,4,total_precipitation,2017,4,189.1517299428329
emea,240802,ssa,025,4,total_precipitation,2017,5,54.501653504993428
emea,240802,ssa,025,4,total_precipitation,2017,6,19.007551442048268
emea,240802,ssa,025,4,total_precipitation,2017,7,11.227614143549289
emea,240802,ssa,025,4,total_precipitation,2017,8,20.344035637847625
emea,240802,ssa,025,4,total_precipitation,2017,9,6.3148971092797268
emea,240802,ssa,025,4,total_precipitation,2017,10,37.105771147965839
emea,240802,ssa,025,4,total_precipitation,2017,11,186.25313154973739
emea,240802,ssa,025,4,total_precipitation,2017,12,408.01105045605277
emea,240802,ssa,025,4,total_precipitation,2018,1,353.39346505287074
emea,240802,ssa,025,4,total_precipitation,2018,2,265.77248433876525
emea,240802,ssa,025,4,total_precipitation,2018,3,342.05977393494823
emea,240802,ssa,025,4,total_precipitation,2018,4,264.62102064656284
emea,240802,ssa,025,4,total_precipitation,2018,5,49.967138612811375
emea,240802,ssa,025,4,total_precipitation,2018,6,11.712767787122814
emea,240802,ssa,025,4,total_precipitation,2018,7,32.155085837397024
emea,240802,ssa,025,4,total_precipitation,2018,8,4.4030797207493464
emea,240802,ssa,025,4,total_precipitation,2018,9,9.014036943601738
emea,240802,ssa,025,4,total_precipitation,2018,10,43.608624901897073
emea,240802,ssa,025,4,total_precipitation,2018,11,128.98455997243923
emea,240802,ssa,025,4,total_precipitation,2018,12,446.8926486051995
emea,240802,ssa,025,4,total_precipitation,2019,1,377.45186854445012
emea,240802,ssa,025,4,total_precipitation,2019,2,301.3942018874377
emea,240802,ssa,025,4,total_precipitation,2019,3,287.06602054923894
emea,240802,ssa,025,4,total_precipitation,2019,4,182.37970439570361
